_key,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,divisão,discount,ccu,,,
991780,991780,Notes of Soul,（Hong Kong）GKD Game Studio,（Hong Kong）GKD Game Studio,,16092,4577,0,"500,000 .. 1,000,000",1614,0,1740,0,659,2999,"29,99",78,166,,,
992250,992250,Space Hockey,Singularity Game Studios,Singularity Game Studios,,3,2,0,"0 .. 20,000",0,0,0,0,699,699,"6,99",0,0,,,
992950,992950,Circle Rally Party,Yvo Geldhof,Yvo Geldhof,,12,1,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
993340,993340,Virtual Surfing,Waveor,Waveor,,85,47,0,"0 .. 20,000",0,0,0,0,2999,2999,"29,99",0,0,,,
993840,993840,Drive,Novus Res,Novus Res,,10,6,0,"0 .. 20,000",0,0,0,0,1899,1899,"18,99",0,0,,,
994320,994320,Night City 2177,Alongini,Alongini,,20,39,0,"0 .. 20,000",0,0,0,0,399,399,"3,99",0,0,,,
995310,995310,Marble Odyssey,Dot Product Games,Dot Product Games,,3,1,0,"0 .. 20,000",0,0,0,0,1199,1199,"11,99",0,0,,,
995840,995840,Road to Guangdong - Road Trip Car Driving Simulator Story-Based Indie Title (公路旅行驾驶游戏),Just Add Oil Games,Excalibur Games,,52,92,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
995880,995880,BLOCK Multiplayer: RPG,CyberMotion Games,CyberMotion Games,,89,96,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,,
996430,996430,Pilot Sports,Z-Software,Z-Software GmbH,,2,2,0,"0 .. 20,000",0,0,0,0,1999,1999,"19,99",0,0,,,
1000790,1000790,Flex Apocalypse Racing,"Nikita ""Ghost_RUS""",Ghost_RUS Games,,5,4,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1001690,1001690,Mars Flight VR,Io Normal,Io Normal,,5,2,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1001730,1001730,Twisting Mower,smartphone-games,smartphone-games,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
1001760,1001760,Xtreme League,Art Of Adventures,Art Of Adventures,,0,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
1004200,1004200,Biathlon Battle VR,Academtech LLC,Animar Games,,15,11,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
1004510,1004510,DownStream: VR Whitewater Kayaking,JumpStick,JumpStick,,41,4,0,"0 .. 20,000",0,0,0,0,1899,1899,"18,99",0,0,,,
1004550,1004550,Stickman Racer Road Draw 2,Hype ProductionZ,Hype ProductionZ,,4,9,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1004710,1004710,POCKET CAR : VRGROUND,Jamong Inc.,Jamong Inc.,,5,12,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
1004750,1004750,WRC 8 FIA World Rally Championship,KT Racing,Nacon,,629,236,0,"20,000 .. 50,000",510,0,757,0,599,2999,"29,99",80,50,,,
1005310,1005310,Snake vs Snake,Pretty Fly Games,Pretty Fly Games,,21,0,0,"0 .. 20,000",0,0,0,0,399,399,"3,99",0,0,,,
1005400,1005400,Star Drift Evolution,Catze,Catze,,188,10,0,"0 .. 20,000",0,0,0,0,1499,1499,"14,99",0,1,,,
1006700,1006700,3Gun Nation VR,Team Bravo Limited,Team Bravo Limited,,13,9,0,"0 .. 20,000",0,0,0,0,399,399,"3,99",0,0,,,
1007140,1007140,Future Aero Racing S Ultra,NURENDSOFT: Jordi Ramon Games,Jorge Ramon Puig,,9,3,0,"0 .. 20,000",0,0,0,0,399,399,"3,99",0,0,,,
1010150,1010150,PASHTET,Snkl Studio,Snkl Studio,,19,6,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1010410,1010410,Dragon Roller Coaster HD,Pixel Edge Games,Pixel Edge Games,,10,3,0,"0 .. 20,000",0,0,0,0,399,399,"3,99",0,0,,,
1010840,1010840,VR Party Pack,Weston Bell-Geddes,Weston Bell-Geddes,,5,5,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1012580,1012580,Triumph in the Skies,"UG Virtual Reality Technology Co.,Ltd.","UG Virtual Reality Technology Co.,Ltd.",,10,4,0,"0 .. 20,000",0,0,0,0,3499,3499,"34,99",0,0,,,
1012720,1012720,Pix Tower,meokigame,meokigame,,9,1,0,"0 .. 20,000",0,0,0,0,64,129,"1,29",50,0,,,
1013040,1013040,Planetoid Pioneers Online,Data Realms,Data Realms,,72,79,0,"20,000 .. 50,000",0,0,0,0,999,999,"9,99",0,0,,,
1013960,1013960,Open Wheel Manager,Paprikash Games,MicroProse Software,,26,7,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
1014590,1014590,Time To Parkour,Frutgames,Frutgames,,28,17,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1015470,1015470,Need for Spirit: Off-Road Edition,"Atomic Fabrik, Cristian Manolachi","Atomic Fabrik, Cristian Manolachi",,14,15,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1016000,1016000,NERVE,Gunfish Games,Gunfish Games,,44,3,0,"0 .. 20,000",0,0,0,0,1199,1199,"11,99",0,0,,,
1016820,1016820,Miles of Cubes,Calum Cannon,Calum Cannon,,1,0,0,"0 .. 20,000",0,0,0,0,399,399,"3,99",0,0,,,
1017160,1017160,Gearshifters,Red Phantom Games,Numskull Games,,40,9,0,"0 .. 20,000",0,0,0,0,2499,2499,"24,99",0,1,,,
1017180,1017180,The Long Drive,Genesz,Genesz,,10353,949,0,"200,000 .. 500,000",555,73,347,146,1199,1199,"11,99",0,548,,,
1018010,1018010,Castlevania Anniversary Collection,Konami Digital Entertainment,Konami Digital Entertainment,,827,183,0,"100,000 .. 200,000",27,0,45,0,1999,1999,"19,99",0,25,,,
1018160,1018160,MXGP 2019 - The Official Motocross Videogame,Milestone S.r.l.,Milestone S.r.l.,,864,90,0,"20,000 .. 50,000",0,0,0,0,2999,2999,"29,99",0,23,,,
1018820,1018820,Fleet Scrapper,"James Fitzgerald (Cavedens), David Fitzgerald (Perfectfitz)",Creatorship Games,,4,2,0,"0 .. 20,000",0,0,0,0,399,399,"3,99",0,0,,,
1018870,1018870,VR Racing,Pure Gamez,Pure Gamez,,15,22,0,"0 .. 20,000",0,0,0,0,1499,1499,"14,99",0,0,,,
1019940,1019940,Race for Tuning,A. Strazhev,A. Strazhev,,299,127,0,"20,000 .. 50,000",178,0,315,0,124,499,"4,99",75,0,,,
1020010,1020010,Fantasy Island,BoringGame,BoringGame,,1,3,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1020250,1020250,Flying in Labyrinth,NRDSlab,NRDSlab,,5,2,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1020390,1020390,Beat Blaster,Ivanovich Games,Ivanovich Games,,8,3,0,"0 .. 20,000",0,0,0,0,599,1999,"19,99",70,0,,,
1020600,1020600,Extreme Truck Simulator,A Nostru,My Way Games,,25,20,0,"0 .. 20,000",0,0,0,0,49,499,"4,99",90,0,,,
1020660,1020660,Wrecked Destruction Simulator,TAS Systems,TAS Systems,,13,18,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
1020800,1020800,CAR TUNE: Project,Vertices Software,Vertices Software,,267,60,0,"0 .. 20,000",427,0,427,0,1399,1399,"13,99",0,10,,,
1021290,1021290,CubeRace,[TRAGIX▲] Terenzio Avantaggiato,[TRAGIX▲] Terenzio Avantaggiato,,0,1,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1021880,1021880,StarWheels,Black Smokers Entertainment,Black Smokers Entertainment,,33,0,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
1023060,1023060,Yet Another Survival Game,RewindApp,RewindApp,,14,12,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1023180,1023180,Combat Overrun,Assassins Corp,Assassins Corp,,1,0,0,"0 .. 20,000",0,0,0,0,1999,1999,"19,99",0,0,,,
1024070,1024070,Ribbon Racer Next,Tehawar,Tehawar,,0,1,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1025200,1025200,The Floor Is Really Cheap Lava,Kain Swartzbaugh,Kain Swartzbaugh,,92,19,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,,
1025990,1025990,Human Cube,LOSEDEAD,LOSEDEAD,,3,2,0,"20,000 .. 50,000",0,0,0,0,99,99,"0,99",0,0,,,
1026110,1026110,Racing Classics: Drag Race Simulator,T-Bull,T-Bull,,395,126,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0,1,,,
1027800,1027800,Fly Flew Flown,Useless Machines,SA Industry,,7,3,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1028840,1028840,Super Toy Cars 2,Eclipse Games,Eclipse Games,,17,8,0,"0 .. 20,000",0,0,0,0,1499,1499,"14,99",0,0,,,
1029530,1029530,Aqua Rally,PixelXYZ,PixelXYZ,,2,3,0,"0 .. 20,000",0,0,0,0,399,399,"3,99",0,0,,,
1029550,1029550,Torque Drift,Grease Monkey Games,Grease Monkey Games,,5234,1762,0,"1,000,000 .. 2,000,000",1014,0,44,0,0,0,0,0,229,,,
1029660,1029660,Athletics Games VR,Vicente Rosell Roig,Vicente Rosell Roig,,2,5,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
1030840,1030840,Mafia: Definitive Edition,Hangar 13,2K,,37202,5658,0,"1,000,000 .. 2,000,000",911,125,625,166,1399,3999,"39,99",65,2010,,,
1031470,1031470,Beasty Karts,VTree LLC,VTree LLC,,0,1,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1032060,1032060,Carreras de Velocidad,Luis Pedro Lopez Perez,Luis Pedro Lopez Perez,,4,0,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1033410,1033410,Fragsurf,Crayz,Crayz,,111,18,0,"0 .. 20,000",0,0,0,0,899,899,"8,99",0,1,,,
1034160,1034160,Extreme Racing on Highway,A Nostru,My Way Games,,69,19,0,"0 .. 20,000",0,0,0,0,109,1099,"10,99",90,0,,,
1035320,1035320,MarineVerse Cup - Sailboat Racing,MarineVerse,MarineVerse,,26,3,0,"0 .. 20,000",0,0,0,0,1999,1999,"19,99",0,0,,,
1035550,1035550,Galaxy Forces VR,Team Galaxy,Kosker AB,,14,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
1035850,1035850,Balancelot,AnvilBird Interactive,Jestercraft,,89,24,0,"0 .. 20,000",0,0,0,0,799,799,"7,99",0,0,,,
1037190,1037190,Shipped,Majorariatto,Majorariatto,,536,14,0,"20,000 .. 50,000",132,0,132,0,599,599,"5,99",0,1,,,
1037480,1037480,Classic Racers,Vision Reelle,Vision Reelle,,338,43,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,4,,,
1037960,1037960,Grand Dude Simulator,Kiddy,Kiddy,,85,63,0,"20,000 .. 50,000",0,0,0,0,499,499,"4,99",0,0,,,
1038250,1038250,DIRT 5,Codemasters,"Codemasters, Electronic Arts",,2729,2496,0,"100,000 .. 200,000",236,0,259,0,5999,5999,"59,99",0,52,,,
1038680,1038680,凯旋岛,悦艺工作室,悦艺工作室,,11,10,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
1039430,1039430,Hyper Flight,Lewis Fitzjohn,Lewis Fitzjohn,,3,0,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1039570,1039570,Find the Oil Racing Edition,"Atomic Fabrik, Cristian Manolachi","Atomic Fabrik, Cristian Manolachi",,15,23,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1040430,1040430,Adventure Climb VR,MXTreality,MXTreality,,164,64,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,3,,,
1041070,1041070,The Driver's Mission,olusola ifeanyichukwu olaoye,olusola ifeanyichukwu olaoye,,1,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
1042930,1042930,Trackmaster,Master Technologies,Master Technologies,,16,7,0,"0 .. 20,000",0,0,0,0,1199,1199,"11,99",0,1,,,
1043020,1043020,Dust On Wheels,SelenaJ,SelenaJ,,2,16,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1043710,1043710,Unlanded,Borys Koreniev,Borys Koreniev,,11,1,0,"0 .. 20,000",0,0,0,0,399,399,"3,99",0,0,,,
1045650,1045650,My Stunt Life,RewindApp,RewindApp,,148,29,0,"0 .. 20,000",0,0,0,0,49,99,"0,99",51,1,,,
1048540,1048540,Kao the Kangaroo: Round 2 (2003 re-release),Tate Multimedia,Tate Multimedia,,6733,453,0,"500,000 .. 1,000,000",216,0,104,0,199,199,"1,99",0,39,,,
1048580,1048580,Terje Haakonsen's Powder VR,RainSoft,RainSoft,,51,14,0,"0 .. 20,000",0,0,0,0,1999,1999,"19,99",0,0,,,
1048830,1048830,Horse Riding Tales,Foxie Games,App Business Ventures LLC,,235,156,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0,6,,,
1049370,1049370,F18 Carrier Landing,TAS Systems Corp,TAS Systems Corp,,3,3,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1049820,1049820,Must Dash Amigos,miniBeast Game Studios,miniBeast Game Studios,,21,14,0,"0 .. 20,000",0,0,0,0,699,699,"6,99",0,0,,,
1050150,1050150,Sexy Miss,Sexy Miss Studio,Sexy Miss Studio,,0,2,0,"0 .. 20,000",0,0,0,0,1799,1799,"17,99",0,0,,,
1050190,1050190,Fast Travel: Loot Delivery Service,Souper Chef,Souper Chef,,6,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
1051300,1051300,Parking 3D,IO Games,IO Games,,11,2,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
1051920,1051920,CD-RUN,Quack Quack Games,Quack Quack Games,,21,2,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
1051990,1051990,TARS,Anc Game Studios,Anc Game Entertainment,,16,0,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1052500,1052500,御龙在天-平衡国战版,深圳墨麟科技股份有限公司,深圳墨麟科技股份有限公司,,33,64,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,1,,,
1052600,1052600,Amortizer Off-Road,Abyid Studio,Abyid Studio,,4,5,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1054430,1054430,Fling to the Finish,SplitSide Games,Daedalic Entertainment,,578,98,0,"50,000 .. 100,000",228,0,288,0,1499,1499,"14,99",0,31,,,
1054990,1054990,Race With Ryan,3DClouds,Outright Games Ltd.,,22,5,0,"0 .. 20,000",0,0,0,0,2499,2499,"24,99",0,0,,,
1055180,1055180,Icarus - Prima Regula,MC Games Studio,MC Games Studio,,2,0,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1056010,1056010,Ne Padai!,SharF Co.,SharF Co.,,15,6,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1056320,1056320,Island Town Zombie Paradise,Island Town,Island Town,,2,0,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1058500,1058500,Muscle Car Robot,A Nostru,My Way Games,,16,12,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1058570,1058570,Ride with The Reaper,Sergi Collado,Sergi Collado,,5,0,0,"0 .. 20,000",0,0,0,0,1199,1199,"11,99",0,0,,,
1059160,1059160,Deep Race: Space,Raciebug,"Tero Lunkka, Raciebug",,18,15,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1059860,1059860,打击者打字游戏集（Striker A Type Game Pack）,Q Sky Wing,Space Ring,,4,3,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
1060180,1060180,Cyber Driver,Meng Games,Meng Games,,114,25,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1061640,1061640,How To Be A Real Dude,Kiddy,Kiddy,,29,36,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1062100,1062100,HaberDashers,SMU Guildhall,SMU Guildhall,,50,24,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,,
1062960,1062960,UNDER the SAND - a road trip game,IndieMax,IndieMax,,619,308,0,"50,000 .. 100,000",292,0,292,0,999,999,"9,99",0,1,,,
1063330,1063330,麻神消消乐,MiaoXi Studio,MiaoXi Studio,,1,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
1064050,1064050,Rick Rack,Mayawi software,Mayawi software,,3,1,0,"0 .. 20,000",0,0,0,0,899,899,"8,99",0,0,,,
1064150,1064150,Late City Riders,Funk Fizz,Funk Fizz,,72,11,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,,
1065260,1065260,GENSOU Skydrift,illuCalab,Phoenixx Inc.,,466,53,0,"20,000 .. 50,000",120,0,120,0,2399,2399,"23,99",0,1,,,
1065320,1065320,REKT! High Octane Stunts,Little Chicken Game Company,No Gravity Games,,61,4,0,"0 .. 20,000",0,0,0,0,599,599,"5,99",0,0,,,
1066890,1066890,Automobilista 2,Reiza Studios,Reiza Studios,,4242,490,0,"200,000 .. 500,000",114,0,193,0,3999,3999,"39,99",0,385,,,
1067080,1067080,BH Trials,Pico Sacro Games,Pico Sacro Games,,17,1,0,"0 .. 20,000",0,0,0,0,899,899,"8,99",0,0,,,
1067440,1067440,RollingSky2,Cheetah Mobile Inc.,"Rising Win Tech. CO., LTD",,79,1,0,"0 .. 20,000",0,0,0,0,1299,1299,"12,99",0,0,,,
1068350,1068350,Battle Life Online,M.G.,M.G.,,5,4,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,1,,,
1068420,1068420,Iceroyds!,CMC Games,CMC Games,,2,0,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1069920,1069920,To the Stars and Beyond!,Boogygames Studios,Boogygames Studios,,3,0,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
1070160,1070160,Avis Rapida - Aerobatic Racing,Top Lad Games,Top Lad Games,,6,1,0,"0 .. 20,000",0,0,0,0,1499,1499,"14,99",0,0,,,
1070580,1070580,Drift86,RewindApp,RewindApp,,3291,294,0,"100,000 .. 200,000",589,0,138,0,199,199,"1,99",0,19,,,
1070820,1070820,RealFlight 9.5S,"Horizon Hobby, LLC","Horizon Hobby, LLC",,370,86,0,"0 .. 20,000",0,0,0,0,6999,6999,"69,99",0,347,,,
1071870,1071870,Biped,NEXT Studios,"NEXT Studios, bilibili, META Publishing",,4406,535,0,"200,000 .. 500,000",256,0,248,0,1499,1499,"14,99",0,88,,,
1073040,1073040,Retro Pixel Racers,Josep Monzonis Hernandez,Josep Monzonis Hernandez,,1,4,0,"0 .. 20,000",0,0,0,0,599,599,"5,99",0,0,,,
1073350,1073350,Curves,Starmyth,Starmyth,,6,0,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
1073640,1073640,JetX Space Edition,Singularity Lab,SA Industry,,2,3,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1076410,1076410,VRRCC,Vice Age,Vice Age,,4,4,0,"0 .. 20,000",0,0,0,0,799,799,"7,99",0,0,,,
1077340,1077340,Downtown Drift,ThatMadProgrammer,SiliKöln Valley Games,,70,21,0,"0 .. 20,000",0,0,0,0,0,0,0,0,1,,,
1078760,1078760,Motorcycle Mechanic Simulator 2021,Play2Chill S.A.,"PlayWay S.A., Play2Chill S.A.",,620,221,0,"20,000 .. 50,000",684,15,691,15,1999,1999,"19,99",0,16,,,
1078930,1078930,Fatty Space,TOPA Games,TOPA Games,,8,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
1079420,1079420,Wheelie King VR,Kimble Games,Kimble Games,,1,3,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1079890,1079890,Happy World,Hands Soft Inc.,Hands Soft Inc.,,0,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
1080110,1080110,F1 2020,Codemasters,"Codemasters, Electronic Arts",,36268,2554,0,"1,000,000 .. 2,000,000",3649,463,2131,554,5999,5999,"59,99",0,1603,,,
1080490,1080490,Georifters,Busy Toaster,Busy Toaster,,7,0,0,"0 .. 20,000",0,0,0,0,799,799,"7,99",0,0,,,
1080630,1080630,Hero Express,Fantastico Studio,Fantastico Studio,,17,1,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1081120,1081120,hoVRboard,TomyHorst,TomyHorst,,34,2,0,"0 .. 20,000",0,0,0,0,1199,1199,"11,99",0,0,,,
1081200,1081200,Truck the System,jorgen games Ltd,jorgen games Ltd,,5,0,0,"0 .. 20,000",0,0,0,0,799,799,"7,99",0,0,,,
1081650,1081650,Celaria,Lewa,Lewa,,90,12,0,"0 .. 20,000",0,0,0,0,1199,1199,"11,99",0,0,,,
1082180,1082180,TT Isle of Man Ride on the Edge 2,KT Racing,Nacon,,813,197,0,"20,000 .. 50,000",379,0,379,0,1349,2999,"29,99",55,35,,,
1083350,1083350,SRX,Arokma Studio,Arokma Studio,,10,1,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
1084970,1084970,Bridge Builder Racer,Levi Buck,Levi Buck,,10,1,0,"0 .. 20,000",0,0,0,0,399,399,"3,99",0,0,,,
1085390,1085390,Angler's Life,reCore Games,reCore Games,,11,7,0,"0 .. 20,000",0,0,0,0,1499,1499,"14,99",0,0,,,
1085510,1085510,Garfield Kart - Furious Racing,Artefacts Studio,Microids,,8550,1128,0,"200,000 .. 500,000",158,0,188,0,1499,1499,"14,99",0,63,,,
1085520,1085520,Offroad Racing - Buggy X ATV X Moto,Artefacts Studio,Microids,,39,38,0,"0 .. 20,000",0,0,0,0,1999,1999,"19,99",0,0,,,
1086460,1086460,Supermarket Shriek,Billy Goat Entertainment,PQube,,17,2,0,"0 .. 20,000",0,0,0,0,1999,1999,"19,99",0,0,,,
1086640,1086640,Dude Simulator 3,Kiddy,Kiddy,,1212,572,0,"200,000 .. 500,000",65,0,65,0,499,499,"4,99",0,2,,,
1088160,1088160,Led It Rain VR,Ataverti,Ataverti,,18,6,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
1088770,1088770,Car Mechanic Simulator VR,"GameFormatic S.A., Red Dot Games",PlayWay S.A.,,139,77,0,"0 .. 20,000",23,0,23,0,1999,1999,"19,99",0,5,,,
1088950,1088950,Touring Karts,Ivanovich Games,Ivanovich Games,,96,25,0,"0 .. 20,000",53,0,53,0,1999,1999,"19,99",0,5,,,
1089710,1089710,Fruit Postal Service,Fruit Postal Service,Green Door Labs,,1059,372,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0,0,,,
1089830,1089830,Monster Energy Supercross - The Official Videogame 3,Milestone S.r.l.,Milestone S.r.l.,,900,126,0,"20,000 .. 50,000",646,0,723,0,2999,2999,"29,99",0,23,,,
1091260,1091260,Crunch,K7 Software,K7 Software,,9,1,0,"0 .. 20,000",0,0,0,0,699,699,"6,99",0,0,,,
1091350,1091350,Valley Run,Alliance4devs,Alliance4devs,,1,2,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1091570,1091570,Transporter Truck Simulator,A Nostru,My Way Games,,28,11,0,"0 .. 20,000",0,0,0,0,49,99,"0,99",51,0,,,
1092260,1092260,Come on Baby!,Expotato Corp.,Expotato Corp.,,53,10,0,"0 .. 20,000",0,0,0,0,1499,1499,"14,99",0,0,,,
1092300,1092300,Drone Racer,Funnypack,Funnypack,,0,4,0,"0 .. 20,000",0,0,0,0,1399,1399,"13,99",0,0,,,
1092580,1092580,Bikerz,Forever Young Games,Forever Young Games,,2,2,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
1092980,1092980,Mountain Taxi Driver,A Nostru,My Way Games,,143,47,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,1,,,
1093800,1093800,Zeke's Peak,56K Games,56K Games,,18,1,0,"0 .. 20,000",0,0,0,0,899,899,"8,99",0,0,,,
1096010,1096010,Hentai Sudoku,LeonWaan Games,LeonWaan Games,,28,18,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,1,,,
1097130,1097130,Circuit Superstars,Original Fire Games,Square Enix,,1260,170,0,"200,000 .. 500,000",255,0,467,0,1999,1999,"19,99",0,29,,,
1098200,1098200,Vaporwave Drift,Meng Games,Meng Games,,25,18,0,"0 .. 20,000",0,0,0,0,799,799,"7,99",0,0,,,
1098810,1098810,我们的房屋 OUR HOUSE,迷茫的菜鸟,迷茫的菜鸟,,4,4,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1099440,1099440,Rude Racers: 2D Combat Racing,Famous Dogg Studios,Famous Dogg Studios,,83,14,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1101360,1101360,Rock of Ages 3: Make & Break,"ACE Team, Giant Monkey Robot","Modus Games, 3goo",,538,198,0,"20,000 .. 50,000",126,0,173,0,2999,2999,"29,99",0,3,,,
1101480,1101480,Turn Me On,Hotel Octopus,Hotel Octopus,,5,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
1101760,1101760,CRAZY DRIVER,SRS Games,SRS Games,,103,26,0,"20,000 .. 50,000",0,0,0,0,99,99,"0,99",0,0,,,
1102500,1102500,A Glider's Journey,"Emma Franklin, Charlie Marshall",Emma Franklin,,42,27,0,"20,000 .. 50,000",0,0,0,0,499,499,"4,99",0,0,,,
1102750,1102750,Zorg The Typing Warrior,Splendortek,Splendortek,,10,4,0,"20,000 .. 50,000",0,0,0,0,99,99,"0,99",0,0,,,
1103770,1103770,Super Arcade Racing,OutOfTheBit Ltd,OutOfTheBit Ltd,,72,4,0,"0 .. 20,000",0,0,0,0,1299,1299,"12,99",0,0,,,
1103780,1103780,Top Speed 2: Racing Legends,T-Bull,T-Bull,,77,55,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,1,,,
1104220,1104220,Kyle Simulator,RIVERSIDE SPORTS,RIVERSIDE SPORTS,,101,15,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1105420,1105420,Game of Thrones Winter is Coming,YOUZU (SINGAPORE) PTE. LTD.,YOUZU (SINGAPORE) PTE. LTD.,,1070,693,0,"200,000 .. 500,000",22,0,27,0,0,0,0,0,930,,,
1106140,1106140,The Drift Challenge,Vencious Games,Vencious Games,,445,99,0,"20,000 .. 50,000",50,0,88,0,599,599,"5,99",0,0,,,
1111200,1111200,Car Soccer World Cup,DitzelGames,Daniel Erdmann,,5,4,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
1112400,1112400,Project Torque - Free 2 Play MMO Racing Game,"Invictus Games Ltd., JOGARA LTD",JOGARA LTD,,1131,423,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0,31,,,
1112960,1112960,Wildland,JooGray videogames,JooGray videogames,,13,12,0,"0 .. 20,000",0,0,0,0,699,699,"6,99",0,0,,,
1114430,1114430,Ballex,Mushreb Games,Mushreb Games,,343,41,0,"20,000 .. 50,000",89,0,89,0,399,399,"3,99",0,3,,,
1114620,1114620,Cloak and Dasher,Spirit Stone Studio LLC,Spirit Stone Studio LLC,,38,0,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1115400,1115400,Speed Mazing,"Piotr Zurek, Łukasz Leszczuk",Infinite Dreams,,5,2,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
