_key,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,divisão,initialprice,discount,ccu,,
1156630,1156630,A NIGHTMARE'S TRIP,SKY HOUR WORKS,SKY HOUR WORKS,,32,1,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,0,,
1156980,1156980,Nijowari: Where Angels Fall,"Tsukiakari Studios, Motley Crew",Tsukiakari Studios,,12,2,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1156990,1156990,Return to Shironagasu Island,HYOGO ONIMUSHI,TABINOMICHI,,1873,64,0,"50,000 .. 100,000",427,0,605,0,499,"4,99",499,0,22,,
1157640,1157640,Sakura Fox Adventure,Winged Cloud,Winged Cloud,,139,16,0,"0 .. 20,000",0,0,0,0,299,"9,99",999,70,1,,
1157750,1157750,CATGIRL LOVER 2,CUTE ANIME GIRLS,Tranquility games,,263,97,0,"50,000 .. 100,000",415,0,415,0,199,"1,99",199,0,2,,
1158850,1158850,The Great Ace Attorney Chronicles,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",,3488,154,0,"50,000 .. 100,000",1806,210,2756,210,3999,"39,99",3999,0,400,,
1159430,1159430,Systematic Insanity,SECRETSOF,SECRETSOF,,0,1,0,"0 .. 20,000",0,0,0,0,899,"8,99",899,0,0,,
1159660,1159660,Moe Era,Comfy Company,Comfy Company,,4097,555,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0,3,,
1160820,1160820,Bewitched,Graven Visual Novels,Graven Visual Novels ,,31,6,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1161190,1161190,Natsu no Iro no Nostalgia,MOONSTONE,HIKARI FIELD,,334,29,0,"0 .. 20,000",0,0,0,0,2999,"29,99",2999,0,4,,
1161650,1161650,Sakura Gamer 2,Winged Cloud,Winged Cloud,,112,22,0,"0 .. 20,000",0,0,0,0,299,"9,99",999,70,1,,
1161800,1161800,URO2,AECRNIA,AnelaGamesStudio,,10,1,0,"0 .. 20,000",0,0,0,0,1049,"14,99",1499,30,0,,
1161870,1161870,Epiphyllum in Love,#workshop,NVLMaker,,1532,16,0,"20,000 .. 50,000",0,0,0,0,399,"3,99",399,0,5,,
1162400,1162400,The Climate Trail,William Volk,Deep State Games,,5,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1162560,1162560,"Ciconia When They Cry - Phase 1: For You, the Replaceable Ones",07th Expansion,MangaGamer,,307,22,0,"0 .. 20,000",0,0,0,0,3999,"39,99",3999,0,1,,
1162650,1162650,Ken ga Kimi,Rejet,Beijing Happy Entertainment Technology,,710,32,0,"20,000 .. 50,000",0,0,0,0,4999,"49,99",4999,0,24,,
1163140,1163140,Shanghai Office Simulator,机迷工作室,Logoi Games,,361,76,0,"20,000 .. 50,000",0,0,0,0,1299,"12,99",1299,0,0,,
1163480,1163480,Welcome To... Chichester OVN 2 : Master Tormentor Grendel Jinx !?,Triority Interactive Novels,Triority Interactive Novels,,14,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1163590,1163590,Bullet Girls Phantasia,SHADE Inc.,D3PUBLISHER,,496,95,0,"50,000 .. 100,000",92,0,92,0,2999,"29,99",2999,0,13,,
1163600,1163600,Omega Labyrinth Life,Matrix,D3PUBLISHER,,164,67,0,"0 .. 20,000",32,0,32,0,5999,"59,99",5999,0,14,,
1164000,1164000,六阶谜题 six-step mystery,章鱼罐头制作组,章鱼罐头制作组,,489,59,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1164040,1164040,Victoriana - Steampunk Text Adventure,Dr. Cyril Splutterworth,Dr. Cyril Splutterworth,,3,1,0,"0 .. 20,000",0,0,0,0,74,"2,99",299,75,0,,
1164740,1164740,Salting the Earth,BitterBerries,BitterBerries,,65,4,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,1,,
1164750,1164750,Hospitality VR,David Flossdorf,flossdorfgames,,79,29,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1164910,1164910,Doll,Braisque,Braisque,,14,1,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
1165020,1165020,Legend of Everything,Kidalang,Culture Select,,4,0,0,"0 .. 20,000",0,0,0,0,1199,"11,99",1199,0,0,,
1165170,1165170,Morok,Varoi games,Varoi games,,57,17,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1165490,1165490,New Tricks for Old Gods,James K. Isaac,James K. Isaac,,3,0,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1166110,1166110,Gods of Love: An Otome Visual Novel,Y Press Otomes,Y Press Otomes,,23,13,0,"0 .. 20,000",0,0,0,0,1599,"15,99",1599,0,0,,
1166290,1166290,Death and Taxes,Placeholder Gameworks,Placeholder Gameworks,,2286,282,0,"200,000 .. 500,000",435,0,462,0,1299,"12,99",1299,0,21,,
1166730,1166730,nothing & nowhere,ebi-hime,ebi-hime,,15,6,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1167170,1167170,Guilty Parade,Nozori Games,Nozori Games,,183,7,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,2,,
1167590,1167590,Dimensionality 3.5,NPC S Studio,NPC S Studio,,2,0,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1167700,1167700,hallucination - 幻觉,灰烬天国,灰烬天国,,156,15,0,"0 .. 20,000",0,0,0,0,699,"9,99",999,30,0,,
1168000,1168000,High School Otome,Sonya Fung,CloudNovel LLC,,14,19,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,
1168470,1168470,千面 Melancholy Love,白露社,PeriScope Game,,1364,24,0,"20,000 .. 50,000",33,0,33,0,499,"4,99",499,0,4,,
1169230,1169230,R.U.B.Y.寻常交织的日常,ShiinaYashiro,ShiinaYashiro,,15,1,0,"0 .. 20,000",0,0,0,0,69,"0,99",99,30,0,,
1169430,1169430,Ransomware Dating Sim,Panlucent Games,Panlucent Games,,7,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1169920,1169920,SafeHome,ThirtysixLab,ThirtysixLab,,8,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1170290,1170290,Lovely Heroines,Kavorka Play,Kavorka Play,,8,8,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1171270,1171270,TroubleDays,"qureate, iMel Inc.",qureate,,629,62,0,"20,000 .. 50,000",80,0,108,0,1299,"12,99",1299,0,2,,
1173010,1173010,Flowers Blooming at the End of Summer,MidnightWorks,PsychoFlux Entertainment,,1105,44,0,"20,000 .. 50,000",186,0,186,0,0,0,0,0,2,,
1174170,1174170,Earthshine,Elleiv,Phoenix_co,,47,5,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1174400,1174400,Togainu no Chi ~Lost Blood~,Nitroplus,JAST USA,,234,8,0,"0 .. 20,000",801,0,801,0,1999,"19,99",1999,0,5,,
1174540,1174540,Adventure or Normality?,,My Way Games,,2,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1174640,1174640,Arcadia Fallen,Galdra Studios,Galdra Studios,,114,3,0,"0 .. 20,000",0,0,0,0,2499,"24,99",2499,0,10,,
1174940,1174940,Kill or Love,Andy Church,Andy Church,,1848,213,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,4,,
1175120,1175120,群星战纪: 遗失的星辰 - STARS ERA: LOST STARS,AnimicGame,AnimicGame,,61,8,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1177690,1177690,The Summoning,Randumb Studios,Randumb Studios,,49,15,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1178710,1178710,The Legend of Arcadieu,Kavorkaplay,Kavorkaplay,,7,9,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
1179220,1179220,Gaijin Troubles,Grim's Studio,Grim's Studio,,36,18,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1179350,1179350,怪奇幻想夢物語 怪獣綺譚 誘宵地獄,ときてっと,ときてっと,,2,0,0,"0 .. 20,000",0,0,0,0,1899,"18,99",1899,0,0,,
1180250,1180250,DIVINATION,Mojiken,Mojiken,,84,11,0,"50,000 .. 100,000",0,0,0,0,199,"1,99",199,0,0,,
1180270,1180270,Forbidden Love With The Ghost Girl,Long Wing Studio,Long Wing Studio,,168,19,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1180360,1180360,Two Love,Reporter Zero,Reporter Zero,,5,1,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,
1181520,1181520,Null & Peta -Invasion of the Queen Bug-,TOKYOTOON,"HOBIBOX, Shiravune",,64,18,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
1181840,1181840,HIVESWAP: ACT 2,"What Pumpkin Games, Inc.","What Pumpkin Games, Inc.",,767,108,0,"100,000 .. 200,000",573,0,826,0,1499,"14,99",1499,0,6,,
1182620,1182620,Impostor Factory,Freebird Games,Freebird Games,,7463,278,0,"100,000 .. 200,000",297,0,371,0,999,"9,99",999,0,21,,
1182820,1182820,Miracle Calamity Homeostasis,Team RUVN,derevotyan,,19,6,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1183260,1183260,TrymenT ―Ima o Kaetai to Negau Anata e― AlphA,TrymenT,HIKARI FIELD,,495,39,0,"0 .. 20,000",23,0,23,0,2999,"29,99",2999,0,4,,
1184420,1184420,天降锦鲤 ~ My Lucky Koi,V.P. TEAM,33ParadoX&amp,igstore,,275,17,0,"20,000 .. 50,000",0,0,0,0,"4,99",499,499,0,0,
1185140,1185140,The Golden Cross,Jam Entertainment,Jam Entertainment,,3,0,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1185520,1185520,Love Rhythm,Triple-S,Secret Labo,,172,55,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1185530,1185530,My Wet Leto Comic,Fusen Studio,"Fusen Studio, Limor Gaming",,4,0,0,"50,000 .. 100,000",0,0,0,0,799,"7,99",799,0,0,,
1185680,1185680,White Wings ホワイトウィングス,Pureworks Japan 株式会社,Pureworks Japan 株式会社,,58,73,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,1,,
1185740,1185740,Mira,Too Husky,Too Husky ,,32,8,0,"0 .. 20,000",0,0,0,0,599,"9,99",999,40,0,,
1186400,1186400,West Sweety,ADOG,ADOG,,2539,423,0,"100,000 .. 200,000",49,13,41,13,139,"1,99",199,30,8,,
1186690,1186690,Timpu's treasure,Siddharth Sivaraman,Siddharth Sivaraman,,6,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1186740,1186740,Kyle is Famous: Complete Edition,John Szymanski,John Szymanski,,1124,93,0,"50,000 .. 100,000",88,0,130,0,1499,"14,99",1499,0,8,,
1186880,1186880,OctoFurry,ArenaDev,ArenaDev,,116,13,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,1,,
1187600,1187600,Wicked Willow,T.F. Wright,T.F. Wright,,55,5,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
1187840,1187840,Vesper: Zero Light Edition,Cordens Interactive,Cordens Interactive,,61,8,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,1,,
1187940,1187940,Is It Wrong to Try to Pick Up Girls in a Dungeon? Infinite Combate,MAGES. Inc.,PQube,,116,120,0,"0 .. 20,000",0,0,0,0,3999,"39,99",3999,0,6,,
1188710,1188710,Bloodholic,釉里红,鲨鲨湾,,14,0,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1188900,1188900,Fire Tonight,Reptoid Games,Way Down Deep,,49,11,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
1189440,1189440,VenusBlood FRONTIER International,"Ninetail, Dualtail","JAST USA, Kagura Games (Chinese Localization)",,682,46,0,"50,000 .. 100,000",676,0,676,0,3999,"39,99",3999,0,16,,
1189680,1189680,Degraman: Act I. Vincent & Cassel,NamNorm,NamNorm,,96,8,0,"0 .. 20,000",0,0,0,0,0,0,0,0,1,,
1189820,1189820,Lightale,SmilingKey,SmilingKey,,3,0,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1189850,1189850,鶴鄉戀旅,"中央創遊_NCUGameCreator, 鶴鄉戀旅製作團隊",Tempest Digital Ltd.  暴風數位服務有限公司,,162,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1191120,1191120,Growing Up,Vile Monarch,Vile Monarch,,1540,189,0,"50,000 .. 100,000",667,0,667,0,1499,"14,99",1499,0,106,,
1192050,1192050,Iveri: The 1.000 Story,,Blender Games,,2,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1192160,1192160,Section Six,Lepus Games,Lepus Games,,8,1,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1192640,1192640,Hentai Mosaique Neko Waifus,Lil Hentai Games,Lil Hentai Games,,1703,165,0,"100,000 .. 200,000",534,0,746,0,199,"1,99",199,0,9,,
1192860,1192860,Winter Snow | 冬雪,木子工坊,HongbinGame,,16,7,0,"0 .. 20,000",0,0,0,0,64,"0,99",99,35,0,,
1192910,1192910,食用系少女：美食內戰 Food Girls：Civil War,"SimonCreative, STORIA",SimonCreative,,87,3,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
1193330,1193330,Together - A Wish No One Remembers,Hangover Cat Purrroduction, Hangover Cat Purrroduction,,6,0,0,"0 .. 20,000",0,0,0,0,1099,"10,99",1099,0,0,,
1194160,1194160,One-Eyed Lee and the Dinner Party,DarkChibiShadow,DarkChibiShadow,,13,0,0,"0 .. 20,000",0,0,0,0,249,"4,99",499,50,0,,
1194740,1194740,MetaWare High School (Demo),Not Fun Games,Not Fun Games,,526,15,0,"0 .. 20,000",0,0,0,0,0,0,0,0,2,,
1194870,1194870,"Winter Worm, Summer Grass",Ameshiko,Ameshiko,,45,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1195020,1195020,Guardians of the Ashes,Mature Games,Mature Games,,288,88,0,"20,000 .. 50,000",257,0,257,0,299,"2,99",299,0,0,,
1195350,1195350,Your little story: Winter,BananaChu Team,BananaChu Team,,14,3,0,"0 .. 20,000",0,0,0,0,179,"2,99",299,40,0,,
1195830,1195830,副作用之瞳-Tlicolity Eyes-,"IDEA FACTORY, Frontier Works, JoyMoe Interactive Entertainment Limited",JoyMoe Interactive Entertainment Limited,,68,26,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,6,,
1197020,1197020,Tale of the Gallant Jiraiya,Brave Rock Games,Brave Rock Games,,4,0,0,"0 .. 20,000",0,0,0,0,1099,"10,99",1099,0,0,,
1197030,1197030,Mystic Pillars: A Story-Based Puzzle Game,Holy Cow Productions,Holy Cow Productions,,54,8,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1197150,1197150,Em-A-Li,Yobob,Yobob Games,,39,7,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1197350,1197350,Santa's Big Sack,Great Idea Games,Great Idea Games,,23,2,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1197390,1197390,Robot Island,New Beings,New Beings,,25,0,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1198320,1198320,DOTOKOI / 像素男友,HIROKO IMAKI,Pujia8 Studio,,882,10,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,1,,
1199050,1199050,CRASH: Autodrive,Studio Nightcap,Studio Nightcap,,9,1,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1200110,1200110,メモリーズオフ-Innocent Fille- for Dearest,MAGES. Inc.,"Spike Chunsoft Co., Ltd.",,216,14,0,"0 .. 20,000",0,0,0,0,3999,"39,99",3999,0,1,,
1200250,1200250,The Time of Awakening,覺醒,覺醒,,5,1,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1200720,1200720,Making*Lovers,Smee,NekoNyan Ltd.,,496,5,0,"0 .. 20,000",0,0,0,0,2999,"29,99",2999,0,8,,
1201330,1201330,I Am Your President: Prologue,President Studio,President Studio,,401,107,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,2,,
1201760,1201760,Kari,Team Unmanagable,Breda University of Applied Sciences,,79,24,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,1,,
1201770,1201770,Colossals,Isaac Birchmier,"If the clouds are full of rain, they empty themselves upon the earth, LLC",,2,1,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1201870,1201870,Drinks With Abbey,Ramify Games,Ramify Games,,304,82,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,
1202120,1202120,Fateful End: True Case Files,Genuine,Giiku Games,,4,1,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1202300,1202300,Eternal Liiivie - EP1 Liiivie Isolated From the World,"梅果子Plumko, 純白花園WeissGarden","純白花園WeissGarden, Light of Creators 創作者之光",,23,1,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1202310,1202310,Sakura Succubus,Winged Cloud,Winged Cloud,,383,82,0,"20,000 .. 50,000",126,0,126,0,299,"9,99",999,70,11,,
1202540,1202540,Marco & The Galaxy Dragon,TOKYOTOON,"HOBIBOX, Shiravune",,4061,82,0,"50,000 .. 100,000",173,0,268,0,1999,"19,99",1999,0,8,,
1202770,1202770,kirakira stars idol project AI,Sushi_soft,Sushi_soft,,59,9,0,"0 .. 20,000",0,0,0,0,1299,"12,99",1299,0,0,,
1202790,1202790,Lost Brothers,BitLight,BitLight,,24,36,0,"0 .. 20,000",0,0,0,0,899,"8,99",899,0,0,,
1202870,1202870,The Heiress of Sorcery,Salamandra88,7DOTS,,95,13,0,"0 .. 20,000",0,0,0,0,549,"9,99",999,45,1,,
1202900,1202900,Assemble with Care,ustwo games,ustwo games,,2475,224,0,"100,000 .. 200,000",98,72,105,72,799,"7,99",799,0,14,,
1203660,1203660,Animal Farm: China,Gamearning Studio,Gamearning Studio,,43,14,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1203750,1203750,The Girl of Glass: A Summer Bird's Tale,Markus with friends,En Widunderlig Produktion,,41,14,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1203970,1203970,The Warmth Between Us,Connection,"Connection, Kikai Digital",,96,4,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1204740,1204740,How Stories Die,VisualBagel,VisualBagel,,92,8,0,"0 .. 20,000",0,0,0,0,0,0,0,0,2,,
1204870,1204870,Schrodinger's cat simulator - PT,Alon Zubina,Alon Zubina,,14,12,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1205160,1205160,Decadent Thinking,Hitori Games,Hitori Games,,7,3,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1205960,1205960,My Cute Fuhrer,CUTE ANIME GIRLS,Tranquility games,,930,136,0,"50,000 .. 100,000",95,0,96,0,199,"1,99",199,0,1,,
1207210,1207210,The foreigner,HCGstudio,HCGstudio,,23,6,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1207650,1207650,Suzerain,Torpor Games,Fellow Traveller,,3734,282,0,"500,000 .. 1,000,000",1218,0,1750,0,749,"14,99",1499,50,113,,
1208520,1208520,The Alchemist's House,Angry Bunny,Angry Bunny,,174,77,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,1,,
1208860,1208860,The Blackbird of Amor,BCETracks,BCETracks,,2,0,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
1209000,1209000,romantic player,Old High Software,Old High Software,,314,87,0,"100,000 .. 200,000",124,0,124,0,299,"2,99",299,0,1,,
1209610,1209610,Virtually Real Life,Freedom Software,Freedom Software,,2,0,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1209760,1209760,Aloe and Cal,A.S.,A.S.,,5,2,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1210030,1210030,노베나 디아볼로스,H5DEV Games,H5DEV Games,,1277,80,0,"100,000 .. 200,000",0,0,0,0,1899,"18,99",1899,0,18,,
1210410,1210410,Destinata: Pre Red Edition,Dieclick,Dieclick,,5,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1211050,1211050,Once More,Malheur Games,Malheur Games,,5,0,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1211650,1211650,Cirno's Perfect Summer Vacation,Chaos Cute Soft,Chaos Cute Soft,,65,12,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1212040,1212040,Paws & Effect: My Dogs Are Human!,Shimmersoft,Sedoc LLC,,7,2,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1212610,1212610,Nijikoi no Houkakou,TMAS,TMAS,,19,5,0,"0 .. 20,000",0,0,0,0,1899,"18,99",1899,0,0,,
1212830,1212830,Seek Girl Ⅳ,DSGame,DSGame,,1376,450,0,"100,000 .. 200,000",37,0,23,0,99,"0,99",99,0,4,,
1213000,1213000,In Her Eyes,NotDeadLuna Studio,NotDeadLuna Studio,,62,8,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1213550,1213550,Devil's Kiss,Size Five Games,Size Five Games,,28,4,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1214980,1214980,The Line,ARVORE Immersive Experiences,ARVORE Immersive Experiences,,24,2,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1215120,1215120,DeeperRed2028-WeAreEscape-,Kiulija Theater,Kiulija Theater,,7,0,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1215740,1215740,Casina: The Forgotten Comedy,Neoclassic Games,Neoclassic Games,,38,2,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1216080,1216080,坦率的小红帽和爱说谎的狼,USAGI STORE,Pujia8 Studio,,858,18,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,1,,
1216770,1216770,,,Extreme Games,,1,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1216780,1216780,,,"Atomic Fabrik, Cristian Manolachi",,1,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1217190,1217190,浮世万千之前世今生,飞天大胖喵,飞天大胖喵,,83,23,0,"50,000 .. 100,000",0,0,0,0,1099,"10,99",1099,0,2,,
1217260,1217260,Timeless Paradox VR,John Jiang,FlamingExperienceVR,,34,9,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
1217390,1217390,Some Some Convenience Store,"TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd.",,2629,98,0,"100,000 .. 200,000",331,0,331,0,1499,"14,99",1499,0,10,,
1217490,1217490,Tyrania - A Kinetic Visual Novel,Leviathanimation,Leviathanimation,,93,26,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,
1217570,1217570,Lessons with Chii-chan,Orcsoft,"FAKKU, Kagura Games",,94,19,0,"0 .. 20,000",19,0,19,0,1999,"19,99",1999,0,0,,
1218570,1218570,The Twins,Randumb Studios,Randumb Studios,,30,7,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,1,,
1220330,1220330,Impressions,Infinite Level,Infinite Level,,9,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1220710,1220710,Ace In Space,Cadaver Carnival Studios,Cadaver Carnival Studios,,28,2,0,"0 .. 20,000",0,0,0,0,349,"6,99",699,50,0,,
1221890,1221890,SCP: One More Life,ArdavilGames,ArdavilGames,,14,6,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1222060,1222060,千里の棋譜 ～現代将棋ミステリー～,Mista Stories,KEMCO,,4,1,0,"0 .. 20,000",0,0,0,0,2999,"29,99",2999,0,0,,
1222260,1222260,The Lost Brewery,Pavel Gorev,Pavel Gorev,,1,1,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1224450,1224450,My Jigsaw Adventures - Roads of Life,CCS,CCS,,62,1,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1224530,1224530,Naked News,Randumb Studios,Randumb Studios,,60,32,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1224840,1224840,Frozen Memories,SKT STUDIO,SKT STUDIO,,65,3,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1225060,1225060,NAIRI: Rising Tide - Prologue,HomeBearStudio,Hound Picked Games,,21,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1225260,1225260,Survive In Russia,Alexander Sablin,Alexander Sablin,,41,17,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
1225780,1225780,他人世界末 On-looker,8A studio,昆布科技,,1827,114,0,"50,000 .. 100,000",147,2,163,2,899,"8,99",899,0,13,,
1225820,1225820,Hermitage: Strange Case Files,Arrowiz,Giiku Games,,20,4,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,7,,
1226020,1226020,机忆,futurelovegame,futurelovegame,,44,18,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1226530,1226530,Trap Legend,No Strike,Eroge Japan,,494,24,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,3,,
1227400,1227400,Over the Alps,Stave Studios,Stave Studios,,188,14,0,"0 .. 20,000",0,0,0,0,1299,"12,99",1299,0,1,,
1227570,1227570,Lotus Reverie: First Nexus,Keinart Lobre,Keinart Lobre,,38,7,0,"0 .. 20,000",0,0,0,0,1599,"15,99",1599,0,1,,
1227890,1227890,Summer Memories,Dojin Otome,Kagura Games,,7843,580,0,"200,000 .. 500,000",438,320,515,320,1999,"19,99",1999,0,72,,
1228430,1228430,Pair-a-Site,Elliott Strait,DigiPen Institute of Technology,,15,0,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,0,,
1228600,1228600,Blankspace,NoBreadStudio,NoBreadStudio,,63,1,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1228960,1228960,Harolds Harem: The Neckoning,WhiteVault Studio,WhiteVault Studio,,8,0,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
1230140,1230140,ATRI -My Dear Moments-,"Frontwing, 枕",ANIPLEX.EXE,,8012,105,0,"100,000 .. 200,000",206,0,289,0,2099,"20,99",2099,0,76,,
1231950,1231950,The Innsmouth Case,RobotPumpkin Games,Assemble Entertainment,,65,25,0,"0 .. 20,000",0,0,0,0,1249,"12,49",1249,0,0,,
1232120,1232120,Aether Field,Mikołaj Spychał,Mikołaj Spychał,,13,5,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1232180,1232180,Sakuya Izayoi Gives You Advice And Dabs,Sigyaad Team,Sigyaad Team,,1671,27,0,"20,000 .. 50,000",46,0,68,0,99,"0,99",99,0,10,,
1233200,1233200,Wanko of Marriage ~Welcome to The Dog's Tail!~,alumi-soft,DLsite,,6,3,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1233270,1233270,OshiRabu: Waifus Over Husbandos,SukeraSomero,"HUBLOTS, mirai works",,3144,453,0,"200,000 .. 500,000",336,0,352,0,1999,"19,99",1999,0,6,,
1233420,1233420,Wanderlust: Transsiberian,Different Tales,Walkabout,,27,7,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1233820,1233820,A Ton Of Feathers,ben lunato,ben lunato,,38,6,0,"20,000 .. 50,000",0,0,0,0,99,"0,99",99,0,0,,
