_key,appid,name,developer,publisher,soma,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,,,
1408780,1408780,Mad Taxi,So Big Company,So Big Company,5,3,2,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
1420100,1420100,Skate Forever,So Big Company,So Big Company,5,0,5,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
1455490,1455490,Deadzone: Exodus,"Alexander Žolnai, HQK Group",Alexander Žolnai,5,5,0,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0,,,
1455540,1455540,Smash Track Drifters,Diego Herrera,Diego Herrera,5,2,3,0,"0 .. 20,000",0,0,0,0,599,599,0,0,,,
1466840,1466840,Hyperblade,Kavasoft,Kavasoft,5,4,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1483580,1483580,Death Ski,Fortcullis Games,Fortcullis Games,5,5,0,0,"0 .. 20,000",0,0,0,0,79,399,80,0,,,
1531460,1531460,Distorted world,Alexandr Sidorov,Alexandr Sidorov,5,3,2,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
1534810,1534810,CityPunk,ChangeMe,ChangeMe,5,4,1,0,"0 .. 20,000",0,0,0,0,59,99,40,0,,,
1537410,1537410,Twilight Drive,Eponymouse,Eponymouse,5,5,0,0,"0 .. 20,000",0,0,0,0,799,799,0,0,,,
1552630,1552630,MOONWAVE OVERDRIVE,Virtual Edition,Virtual Edition,5,2,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1562970,1562970,Hyperspace : Andy's Adventure,Eşref Çağatay Güven,Eşref Çağatay Güven,5,3,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1605050,1605050,Crossy Bridge,INFINITE BRIDGE,INFINITE BRIDGE,5,3,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1613220,1613220,World CHAMPIONS: Decathlon,NowakGames,NowakGames,5,5,0,0,"0 .. 20,000",0,0,0,0,899,899,0,0,,,
1634410,1634410,Animal Rivals: Up In The Air,Beast Games S.A.,Console Labs S.A.,5,5,0,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0,,,
1635780,1635780,芯之迷城,青度互娱,青度互娱,5,4,1,0,"0 .. 20,000",0,0,0,0,59,99,40,0,,,
1647360,1647360,Little Dog Bob,Simon Eltz,Simon Eltz,5,5,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1671090,1671090,Ultra Boat Game!!!,Tamashii,Tamashii,5,4,1,0,"0 .. 20,000",0,0,0,0,49,199,75,0,,,
1671670,1671670,Splash Road,Crewxaa,Crewxaa,5,1,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1708730,1708730,Traffic Chase,Digital Mind,Digital Mind,5,5,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1722440,1722440,Bunch of Games,Frenzy,Frenzy,5,3,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
1774160,1774160,Frog Ball Rerolled,Dallen Larson Games,"Dallen Larson Games, Pix Arts",5,4,1,0,"0 .. 20,000",0,0,0,0,699,699,0,0,,,
1796610,1796610,Winding Road,beans rolls,beans rolls,5,2,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1808860,1808860,Pizza Man,Artur Rezende,PROATIV GAMES,5,5,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1827770,1827770,Bouncy Bunnies,Eldstorm Games,Eldstorm Games,5,3,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1841080,1841080,Galactic Racing Online,Tavern Entertainment,Tavern Entertainment,5,5,0,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0,,,
1906320,1906320,Arena Drift Master,"Cristian Manolachi, Atomic Fabrik","Cristian Manolachi, Atomic Fabrik",5,3,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1908640,1908640,NeonHAT,Entalto Studios,Entalto Studios,5,4,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0,,,
1927710,1927710,Supreme Race on Highway,"Cristian Manolachi, Atomic Fabrik","Cristian Manolachi, Atomic Fabrik",5,3,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1970590,1970590,Fearless Rider,Real Gamer,Real Gamer,5,2,3,0,"0 .. 20,000",0,0,0,0,399,799,50,0,,,
1971730,1971730,Put Your Brain On,"Cristian Manolachi, Atomic Fabrik","Cristian Manolachi, Atomic Fabrik",5,2,3,0,"0 .. 20,000",0,0,0,0,49,499,90,0,,,
1973840,1973840,Space Bees 太空蜜蜂,re_ki,AplusGames,5,4,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
1984710,1984710,Synthwave FURY,Virtual Edition,Virtual Edition,5,4,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
1988990,1988990,Animals Transport Simulator,"Atomic Fabrik, Cristian Manolachi","Atomic Fabrik, Cristian Manolachi",5,4,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
2018540,2018540,MiniRace,LOSEDEAD,LOSEDEAD,5,4,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
371700,371700,Hypership Out of Control 2,Fun Infused Games,Fun Infused Games,4,4,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
537170,537170,4x4 Offroad Racing - Nitro,magnussoft,magnussoft,4,1,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
560340,560340,Tower Ascent,"KitTheNinja, Ate134, FFTG - Nate, Kanestapler",KitTheNinja,4,1,3,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
690950,690950,Skeleton Sprint,"ScTiger, Delta",ScTiger,4,4,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
700540,700540,Derora,HoldensVR,Holdens group ltd,4,3,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
717680,717680,Tubular Rift,Boogie Down Games llc,Boogie Down Games llc,4,3,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
743920,743920,Choo-Choo! The Train Rides!,SeStudio,SeStudio,4,4,0,0,"0 .. 20,000",0,0,0,0,149,299,50,0,,,
771860,771860,Jelly Escape,WeRock,RevolutionGT,4,4,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
835440,835440,Naturallandscape - Grand Canyon (自然景观系列-美国大峡谷),Magicvalley Studio,Magicvalley Studio,4,0,4,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
878120,878120,UniteStar,SweetApple,SteamWork,4,1,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
907190,907190,GRITS Racing,Muddy Desert,Muddy Desert,4,4,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
929510,929510,Type Fighter,Simon Harvey,Simon Harvey,4,2,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
970680,970680,Snowballed: Crazy Downhill,Arcane Bay Labs,Arcane Bay Labs,4,0,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
995310,995310,Marble Odyssey,Dot Product Games,Dot Product Games,4,3,1,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0,,,
996430,996430,Pilot Sports,Z-Software,Z-Software GmbH,4,2,2,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0,,,
1020010,1020010,Fantasy Island,BoringGame,BoringGame,4,1,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1032060,1032060,Carreras de Velocidad,Luis Pedro Lopez Perez,Luis Pedro Lopez Perez,4,4,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1064050,1064050,Rick Rack,Mayawi software,Mayawi software,4,3,1,0,"0 .. 20,000",0,0,0,0,899,899,0,0,,,
1079420,1079420,Wheelie King VR,Kimble Games,Kimble Games,4,1,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1092300,1092300,Drone Racer,Funnypack,Funnypack,4,0,4,0,"0 .. 20,000",0,0,0,0,1399,1399,0,0,,,
1092580,1092580,Bikerz,Forever Young Games,Forever Young Games,4,2,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
1126430,1126430,香江之龙，Dragon of Hongkong,Studio TAPAS,Studio TAPAS,4,2,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1128630,1128630,Cross Country Express,Oddfellows Software,Oddfellows Software,4,2,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
1245350,1245350,Race Maniacs,JooGray videogames,JooGray videogames,4,1,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1324730,1324730,Steam revolution VR,Ggaming,Ggaming,4,3,1,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0,,,
1341270,1341270,Die drei Freunde von der Reitschule,Caipirinha Games GmbH,ShareX Team,4,4,0,0,"0 .. 20,000",0,0,0,0,599,599,0,1,,,
1350580,1350580,Poly Race,HEG Games,Endless Games,4,3,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1365710,1365710,Simple Tools,AcFun and bilibili 堕天使龙龙,AcFun and bilibili 堕天使龙龙,4,4,0,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0,,,
1375280,1375280,CosmoDrive:Infinity,Diamond Cats Studio,Diamond Cats Studio,4,4,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1386310,1386310,Airplane Racer 2021,Özgün BURSALIOĞLU,Özgün BURSALIOĞLU,4,3,1,0,"0 .. 20,000",0,0,0,0,199,199,0,1,,,
1389780,1389780,Running Challenge,Enaayah Software Development and Services Private Limited,Enaayah Software Development and Services Private Limited,4,4,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1414680,1414680,Geometry Rocket,Holystep Games,Holystep Games,4,2,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1417840,1417840,跳跃练习生/Jump Man,GG.Game,GG.Game,4,4,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
1431340,1431340,SOL Cycling,Redline Studios,Redline Studios,4,2,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
1434510,1434510,Park The Car,indiegames3000,indiegames3000,4,1,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
1449060,1449060,RUNDOM,mrcq,mrcq,4,2,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1449400,1449400,The Games: Winter Edition,"Epyx, Inc.",Pixel Games UK,4,3,1,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
1450790,1450790,Crazy Wheels,Kymera Games,Kymera Games,4,3,1,0,"0 .. 20,000",0,0,0,0,1049,1499,30,0,,,
1471680,1471680,Cyclemania,"Compro Games, Accolade",Ziggurat,4,4,0,0,"100,000 .. 200,000",0,0,0,0,499,499,0,0,,,
1485760,1485760,RunningMarty,ImperiumGame,ImperiumGame,4,2,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
1487730,1487730,Carperation,Vastudio,Vastudio,4,4,0,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0,,,
1496210,1496210,Centrifugal,Merxon22,Merxon22,4,4,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
1514300,1514300,The Tower Of TigerQiuQiu 2,TigerQiuQiu,TigerQiuQiu,4,2,2,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,,,
1521050,1521050,ZombieVan Drive,INFINITE BRIDGE,INFINITE BRIDGE,4,2,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1521820,1521820,LightWave,Noah Petrides,P3T Programming,4,4,0,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0,,,
1524580,1524580,Dual Cars,indiegames3000,indiegames3000,4,4,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
1527280,1527280,Starship Tunnel,INFINITY BRIDGE,INFINITY BRIDGE,4,2,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1575270,1575270,Robin: Race!,Netzweck GmbH,Netzweck GmbH,4,4,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1601220,1601220,Smoots Summer Games,Kaneda Games,JanduSoft,4,1,3,0,"0 .. 20,000",0,0,0,0,699,699,0,0,,,
1606730,1606730,Coin Dash,Panamsoft TR,Panamsoft TR,4,2,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1616550,1616550,Eyewitness Hopper,INFINITE BRIDGE,INFINITE BRIDGE,4,1,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1735600,1735600,Rolling Balls,whitebox,whitebox,4,4,0,0,"0 .. 20,000",0,0,0,0,420,420,0,0,,,
1777110,1777110,DogFight Time,HabibiDev,HabibiDev,4,2,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1812200,1812200,Dangerous Drift,Lunarhellgames,Lunarhellgames,4,3,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0,,,
1814150,1814150,Atomic Cyclecar Racing,Prime,Prime,4,4,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1837570,1837570,Boat Simulator Apprentice,VSG LABS,VSG LABS,4,4,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1861700,1861700,Drop one NPC to another,Alright Peaches Studio,Alright Peaches Studio,4,3,1,0,"0 .. 20,000",0,0,0,0,90,90,0,0,,,
1868080,1868080,MotorSim 3,TheBrainSphere,TheBrainSphere,4,4,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
1883280,1883280,Drag Battle Top Fuel,imaginalitygames,imaginalitygames,4,0,4,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0,,,
1915580,1915580,Jumping Horses Champions,BerkBox Games,BerkBox Games,4,0,4,0,"0 .. 20,000",0,0,0,0,1099,1099,0,1,,,
1916880,1916880,Neon Racer,Iful GS,Iful GS,4,2,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1918410,1918410,Ball Pain,Farther Gamer,Farther Gamer,4,4,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
1927400,1927400,Boating Simulator 2022,"Sebastian Mol, Yusuf Kenawy, Will Johnson, Kyle Norton, Arlen Barrett, Sam Carson, Martin Berman, Owen Griffiths",GoEarth Ltd,4,3,1,0,"0 .. 20,000",0,0,0,0,299,599,50,1,,,
1981740,1981740,Palmas,palmasandpazu,palmasandpazu,4,4,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1989780,1989780,Tiny Arcade Racers,Dnasok Games,Dnasok Games,4,4,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
348570,348570,Monster Minis Extreme Off-Road,Mindwedge,Mindwedge,3,1,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
454390,454390,Rally Copters,Depth First Games,Depth First Games,3,3,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0,,,
514530,514530,Rally Racers,West Coast Games Ltd,West Coast Games Ltd,3,3,0,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0,,,
536670,536670,Fear Of Traffic,Flavio Rausa,Desenvolvedores,3,2,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
550600,550600,Sphere Complex,OC Game Studio,OC Game Studio,3,0,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
550870,550870,Tricky Trail RC,Mika Spin Games,Mika Spin Games,3,2,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
671290,671290,Deadliners,Duel Studios,Rooftop Panda,3,2,1,0,"0 .. 20,000",0,0,0,0,799,799,0,0,,,
672670,672670,Hover Bots VR,Khizer Awan,Aplome Labs,3,2,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
678500,678500,The Climber,Felipe Nicolazzi,Nib Games,3,1,2,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
709400,709400,Low Desert Punk,Outlaw,Outlaw,3,3,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
718740,718740,Chop Chop Princess!,Spectre EU,"Take Five Games, Dikobraz Games",3,2,1,0,"0 .. 20,000",0,0,0,0,699,699,0,0,,,
734350,734350,Rocket Armor,Developer Business Logistics,Developer Business Logistics,3,3,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
810250,810250,RACING GAME,Green Cheese Games,Green Cheese Games,3,2,1,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
814010,814010,Ball Driver,Potato Games,Potato Games,3,1,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
820680,820680,HIGHER GROUND,Yeong Beum Lee,RUBIEST GAMEZ,3,2,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
844940,844940,Have a N.I.C.E day!,Synetic GmbH,UniqueGames Publishing GmbH,3,3,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
859660,859660,Discs of Steel Party,Wombatgames,Wombatgames,3,3,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
876170,876170,DDS (D.I.Y Drone Simulator),Juicy Lab,Juicy Lab,3,0,3,0,"0 .. 20,000",0,0,0,0,1699,1699,0,0,,,
886830,886830,ParkourMan,Fury Games Production,Fury Games Production,3,2,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
904340,904340,Marbledrome: Crazy Stunt Balls,PalveGames,PalveGames,3,2,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
905390,905390,Drone Spektra,FAXCORPunlimited,FAXCORPunlimited,3,2,1,0,"0 .. 20,000",0,0,0,0,599,599,0,0,70,0,
978490,978490,Yo My Yo!,StepUnique,StepUnique,3,2,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
981130,981130,Lucky Skiing,哈视奇科技,哈视奇科技,3,1,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
987620,987620,Ski Drive: Biathlon,Art Of Adventures,Art Of Adventures,3,2,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
990110,990110,87 Aftermath: A Rolling Ball Game,Goober Games,Goober Games,3,2,1,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0,,,
1001760,1001760,Xtreme League,Art Of Adventures,Art Of Adventures,3,0,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
1039430,1039430,Hyper Flight,Lewis Fitzjohn,Lewis Fitzjohn,3,3,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1063330,1063330,麻神消消乐,MiaoXi Studio,MiaoXi Studio,3,1,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
1069920,1069920,To the Stars and Beyond!,Boogygames Studios,Boogygames Studios,3,3,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
1091350,1091350,Valley Run,Alliance4devs,Alliance4devs,3,1,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1119670,1119670,HoloSprint,Hologram Studios,Hologram Studios,3,3,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
1124790,1124790,Hentai LightUp,LeonWaan Games,LeonWaan Games,3,2,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1128890,1128890,Light Trail Rush,B2Expand,B2Expand,3,1,2,0,"0 .. 20,000",0,0,0,0,599,599,0,0,,,
1131110,1131110,Orbitblazers,ogsoftgames,ogsoftgames,3,3,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0,,,
1149120,1149120,Drift 1969,Polantronic,Polantronic,3,2,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
1162390,1162390,Floody,Laidback Dog,Laidback Dog,3,2,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
1175650,1175650,UpMove,Perichron Interactive,Perichron Interactive,3,3,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1179310,1179310,Drift Alone,DiESELmoottori,DiESELmoottori,3,2,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1189380,1189380,Beat Or Die The MiniGames,BlueNothing Games,BlueNothing Games,3,2,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
1257950,1257950,Motor Mash,Ocean Software,"Piko Interactive, Bleem!",3,2,1,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0,,,
1261280,1261280,No Exit : Torments of Hell,GameDev_ToolMaker,GameDev_ToolMaker,3,3,0,0,"0 .. 20,000",0,0,0,0,119,199,40,0,,,
1270030,1270030,XRacer 2: Evolution,"Big 3 Software, Gebr. Schmitz GbR",Big 3 Software,3,3,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
1280590,1280590,Race Project,Bearded Monkeys,Bearded Monkeys,3,2,1,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
1288110,1288110,Super Robin,JoyPlus,JoyPlus,3,0,3,0,"0 .. 20,000",0,0,0,0,599,599,0,1,,,
1302510,1302510,Vaporwave Road VR,Meng Games,Meng Games,3,1,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1360820,1360820,The Chase,Mad Hook,Mad Hook,3,2,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1363200,1363200,Wings Of Legends,VR Studio Games,VR Studio Games,3,3,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1374700,1374700,BIG-Bobby-Car – The Big Race,Independent Arts Software GmbH,Wild River Games GmbH,3,3,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1383120,1383120,LouveSystems' TrackMasters,"LouveSystems, Rackover",LouveSystems,3,3,0,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0,,,
1383730,1383730,Absolutely Goode Championship,Antonio José Corrêa,AnJo888,3,3,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
1386560,1386560,Fancy Skiing Ⅲ Pro,哈视奇科技,Hash Technology,3,0,3,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0,,,
1398990,1398990,ANCIENT SOULS: Starship Renata,OE WORKS,OE WORKS,3,1,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1403680,1403680,Bob Mazzolini Racing,Area88 Games,DWGScripts,3,0,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1414550,1414550,Tunnel Blast,Matthew Kappel,Matthew Kappel,3,3,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0,,,
1462340,1462340,The Never Ending Game,Logan Ross,Logan Ross,3,3,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
1486970,1486970,PetDrivr,Ludact,Ludact,3,2,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1510310,1510310,Dream Escape,SecondWorldVR Studios,SecondWorldVR Studios,3,0,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1514740,1514740,Chaos Road,Zeeppo,Zeeppo,3,1,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
1515750,1515750,Star Squadron: Student Driver,Mark Arenz,Mark Arenz,3,2,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
1520640,1520640,Ultimate Bumper Cars - Dodgems,ogsoftgames,ogsoftgames,3,2,1,0,"0 .. 20,000",0,0,0,0,1799,1799,0,0,,,
1523350,1523350,Rocket Drift,Woolhig,Woolhig,3,3,0,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0,,,
1541040,1541040,Formula Bit Racing,Josep Monzonis Hernandez,Josep Monzonis Hernandez,3,1,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1565200,1565200,Road Flash,Tamashii,Tamashii,3,3,0,0,"0 .. 20,000",0,0,0,0,49,199,75,0,,,
1572930,1572930,Void's Blight,CrashedReality,CrashedReality,3,2,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1587610,1587610,Little drift,Vitok,Vitok,3,1,2,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0,,,
1594310,1594310,Midnight Ohota,the Bratans,the Bratans,3,3,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1611870,1611870,Loot City,R.E.M. Studios,R.E.M. Studios,3,3,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1651390,1651390,Gos Castle Runner,Agostta Games,Agostta Games,3,1,2,0,"0 .. 20,000",0,0,0,0,49,99,51,0,,,
1669130,1669130,Retrowave Universe,Indium Entertainment,Indium Entertainment,3,3,0,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0,,,
1672340,1672340,Street Racer,Vivid Image,"Piko Interactive LLC, Bleem!",3,1,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1679490,1679490,Sphere Arena,Blinking Bulb Studio,Blinking Bulb Studio,3,3,0,0,"0 .. 20,000",0,0,0,0,899,899,0,0,,,
1716860,1716860,Run Ninja Run,Kevin Gargitter,Kevin Gargitter,3,3,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1723730,1723730,Me Vs You,Amped Horizon,Amped Horizon,3,3,0,0,"20,000 .. 50,000",0,0,0,0,1599,1599,0,0,,,
1734610,1734610,Robosnow,Vitok,Vitok,3,0,3,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0,,,
1735010,1735010,Pathological Tires,Inclination Games,Inclination Games,3,3,0,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0,,,
1754750,1754750,Pocket Rocket,Jazzcat games,Jazzcat games,3,3,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1758100,1758100,Alien Accident,So Big Company,So Big Company,3,1,2,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
1776290,1776290,X Fugitive,Little Fire Studio,Little Fire Studio,3,3,0,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1,,,
1795830,1795830,2021,3000Studio,3000Studio,3,2,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1813990,1813990,Dinosaur Race,SosiskaGames,SosiskaGames,3,2,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1816520,1816520,Motorbike Traffic Splash,Traffic Rolling,Traffic Rolling,3,1,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1831150,1831150,GoKart - NewMexico,Predrag Lazic,MobileTVGames,3,3,0,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0,,,
1854160,1854160,Deliver or Die!,Barty Games,Barty Games,3,1,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1861100,1861100,VR LightingClimbing,光驱游戏,光驱游戏,3,2,1,0,"0 .. 20,000",0,0,0,0,49,199,75,0,,,
1917720,1917720,Two Sedans Driving Simulator,"Cristian Manolachi, Atomic Fabrik","Cristian Manolachi, Atomic Fabrik",3,2,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1935410,1935410,The Smash Cars Tournament,DoraGames,DoraGames,3,1,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1946650,1946650,hehe,"Enes Erbil, Sena nur Yıldırım",Enes Erbil,3,3,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1969460,1969460,Joyride,Millwoo Studio,Jibeijia,3,2,1,0,"0 .. 20,000",0,0,0,0,699,999,30,0,,,
1977750,1977750,HoverRider,Sprouts,VillageArtsWorks,3,1,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1987050,1987050,Metal World: Street Scraps,Fake Fox,Fake Fox,3,3,0,0,"0 .. 20,000",0,0,0,0,59,299,80,0,,,
272920,272920,Rail Adventures,exosyphen studios,exosyphen studios,2,0,2,0,"0 .. 20,000",0,0,0,0,599,599,0,0,,,
342660,342660,Brawlerz Arena,Bail! Enemy Jet!,Bail! Enemy Jet!,2,1,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0,,,
619610,619610,Ultratank,Asset Flip Studio,Asset Flip Studio,2,2,0,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0,,,
